2025-05-26 05:08:13.932,LAQRA,"Process App Status: ACTIVE"
2025-05-26 05:08:13.939,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-26 05:08:13.939,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.49 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:08:13.940,TCP_PERIODIC,"Communicating to 192.168.254.49:51002 command 10 in Thread : Thread-20"
2025-05-26 05:08:13.954,TCP_PERIODIC,"successfully communicated with /192.168.254.49:51002"
2025-05-26 05:08:18.221,ABTControllerManager,"Main-Sub communicated via port 51102, cmd 0, data 000030410000FFFFFFFF00000000000000000000000000000000000000000000000000000000000000"
2025-05-26 05:08:18.226,ABTControllerManager,"Main-Sub communicated via port 51102 command メイン制御部⇒サブ制御部 0x00h with    FTP通信：禁止   ステータス：通常(Busy)   現在系統番号：-1   現在駒番号：0   エラーコードメイン：0   エラーコード1：0   エラーコード2：0   エラーコード3：0   音声合成通信状態通知：正常   起動状態通知: 起動中   起動結果通知メイン：起動成功   起動結果通知1：起動成功   起動結果通知2：起動成功   起動結果通知3：起動成功   データ部：000030410000FFFFFFFF00000000000000000000000000000000000000000000000000000000000000"
2025-05-26 05:08:18.227,UPDATE_PROCEDURE,"handling received status By Comm Main-Sub"
2025-05-26 05:08:18.228,UPDATE_PROCEDURE,"①メイン制御器からFTPアクセス許可が来たタイミング"
2025-05-26 05:08:18.229,ThreadRecovery,"the total process time finished in 15ms"
2025-05-26 05:08:18.937,PAYMENT,"Send request to show door close screen"
2025-05-26 05:08:18.939,PAYMENT,"Send request to show door close screen"
2025-05-26 05:08:18.940,PAYMENT,"Send request to show door close screen"
2025-05-26 05:08:18.943,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.47 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:08:18.944,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 05:08:18.944,TCP_PERIODIC,"Communicating to 192.168.254.47:51002 command 10 in Thread : Thread-6"
2025-05-26 05:08:18.953,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.48 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:08:18.954,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 05:08:18.955,TCP_PERIODIC,"Communicating to 192.168.254.48:51002 command 10 in Thread : Thread-6"
2025-05-26 05:08:18.960,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.49 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:08:18.968,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 05:08:18.968,TCP_PERIODIC,"Communicating to 192.168.254.49:51002 command 10 in Thread : Thread-45"
2025-05-26 05:08:18.968,TCP_PERIODIC,"successfully communicated with /192.168.254.48:51002"
2025-05-26 05:08:18.973,TCP_PERIODIC,"successfully communicated with /192.168.254.47:51002"
2025-05-26 05:08:18.989,TCP_PERIODIC,"successfully communicated with /192.168.254.49:51002"
2025-05-26 05:08:19.961,ABTControllerManager,"Main-Sub communicated via port 51102, cmd 0, data 010030410000FFFFFFFF00000000000000000000000000000000000000000000000000000000000000"
2025-05-26 05:08:19.965,ABTControllerManager,"Main-Sub communicated via port 51102 command メイン制御部⇒サブ制御部 0x00h with    FTP通信：許可   ステータス：通常(Busy)   現在系統番号：-1   現在駒番号：0   エラーコードメイン：0   エラーコード1：0   エラーコード2：0   エラーコード3：0   音声合成通信状態通知：正常   起動状態通知: 起動中   起動結果通知メイン：起動成功   起動結果通知1：起動成功   起動結果通知2：起動成功   起動結果通知3：起動成功   データ部：010030410000FFFFFFFF00000000000000000000000000000000000000000000000000000000000000"
2025-05-26 05:08:19.966,UPDATE_PROCEDURE,"handling received status By Comm Main-Sub"
2025-05-26 05:08:19.967,UPDATE_PROCEDURE,"①メイン制御器からFTPアクセス許可が来たタイミング"
2025-05-26 05:08:19.972,ThreadRecovery,"the total process time finished in 16ms"
2025-05-26 05:08:25.257,CONNECT_SERVER_SUB,"Server is waiting for handshaking with client at port 51102"
2025-05-26 05:08:31.112,ABTControllerManager,"Main-Sub communicated via port 51102, cmd 0, data 010130410000000007CF00000000000000000000000000000000000000000000000000000100000000"
2025-05-26 05:08:31.121,ABTControllerManager,"Main-Sub communicated via port 51102 command メイン制御部⇒サブ制御部 0x00h with    FTP通信：許可   ステータス：通常(Ready)   現在系統番号：1999   現在駒番号：0   エラーコードメイン：0   エラーコード1：0   エラーコード2：0   エラーコード3：0   音声合成通信状態通知：正常   起動状態通知: 起動完了   起動結果通知メイン：起動成功   起動結果通知1：起動成功   起動結果通知2：起動成功   起動結果通知3：起動成功   データ部：010130410000000007CF00000000000000000000000000000000000000000000000000000100000000"
2025-05-26 05:08:31.122,UPDATE_PROCEDURE,"handling received status By Comm Main-Sub"
2025-05-26 05:08:31.123,UPDATE_PROCEDURE,"①メイン制御器からFTPアクセス許可が来たタイミング"
2025-05-26 05:08:31.126,ErrorManager,"データベースに 【EC9999-0】 がクリアされた"
2025-05-26 05:08:31.128,ThreadRecovery,"the total process time finished in 24ms"
2025-05-26 05:08:45.026,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 51102"
2025-05-26 05:09:02.143,CONNECT_SERVER_SUB,"Server is waiting for handshaking with client at port 51102"
2025-05-26 05:09:26.865,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 51102"
2025-05-26 05:09:40.852,CONNECT_SERVER_SUB,"Server is waiting for handshaking with client at port 51102"
2025-05-26 05:09:59.813,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 51102"
2025-05-26 05:10:19.660,CONNECT_SERVER_SUB,"Server is waiting for handshaking with client at port 51102"
2025-05-26 05:10:37.702,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 51102"
2025-05-26 05:10:57.248,CONNECT_SERVER_SUB,"Server is waiting for handshaking with client at port 51102"
2025-05-26 05:11:16.090,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 51102"
2025-05-26 05:11:35.436,CONNECT_SERVER_SUB,"Server is waiting for handshaking with client at port 51102"
