2025-05-26 04:58:01.062,PAYMENT,"Send request to show door close screen"
2025-05-26 04:58:01.064,PAYMENT,"Send request to show door close screen"
2025-05-26 04:58:01.069,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.51 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 04:58:01.070,TCP_PERIODIC,"Communicating to 192.168.254.51:51002 command 10 in Thread : Thread-23"
2025-05-26 04:58:01.070,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 04:58:01.074,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.50 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 04:58:01.075,TCP_PERIODIC,"Communicating to 192.168.254.50:51002 command 10 in Thread : Thread-23"
2025-05-26 04:58:01.077,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 04:58:01.080,TCP_PERIODIC,"successfully communicated with /192.168.254.51:51002"
2025-05-26 04:58:01.084,TCP_PERIODIC,"successfully communicated with /192.168.254.50:51002"
2025-05-26 04:58:05.907,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 51103"
2025-05-26 04:58:06.685,ScreenControlManager,"外部入力3PIN：運転台信号 is received with status true"
2025-05-26 04:58:06.686,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_CAB_STATE_SIGNAL"
2025-05-26 04:58:06.687,BrightnessController,"Window of app will clear FLAG_NOT_TOUCHABLE flag. Enable Touch in Screen ...."
2025-05-26 04:58:06.688,BrightnessController,"待機画面 will be shown ...."
2025-05-26 04:58:07.691,LAQRA,"Process App Status: ACTIVE"
2025-05-26 04:58:07.696,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.50 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 04:58:07.697,TCP_PERIODIC,"Communicating to 192.168.254.50:51002 command 10 in Thread : Thread-14"
2025-05-26 04:58:07.697,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-26 04:58:07.712,TCP_PERIODIC,"successfully communicated with /192.168.254.50:51002"
2025-05-26 04:58:12.459,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-26 04:58:12.583,UIButton,"The user pressed 系統設定 button"
2025-05-26 04:58:12.711,PAYMENT,"Send request to show door close screen"
2025-05-26 04:58:12.715,PAYMENT,"Send request to show door close screen"
2025-05-26 04:58:12.717,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.50 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
