2025-05-15 12:27:11.713,LAQRA,"Process App Status: ACTIVE"
2025-05-15 12:27:11.719,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-15 12:27:11.719,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.49 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F28FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:11.721,TCP_PERIODIC,"Communicating to 192.168.254.49:51002 command 10 in Thread : Thread-21"
2025-05-15 12:27:11.731,TCP_PERIODIC,"successfully communicated with /192.168.254.49:51002"
2025-05-15 12:27:11.942,ABTControllerManager,"Main-Sub communicated via port 51102, cmd 32, data 0104"
2025-05-15 12:27:11.944,ABTControllerManager,"Main-Sub communicated via port 51102 command メイン制御部⇒サブ制御部 0x20h with 駒番号：1   運用モード：4   現在の運用モード：4   データ部：0104. Update UI and send command to サブ基盤 to save 駒番号"
2025-05-15 12:27:11.945,ROUTE_DATA,"setStopSequence(1) ->  ticket number: 39 sequence name: [0039]猿猴橋町 next route: -1 route: 550"
2025-05-15 12:27:11.950,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.47 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F271bFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:11.950,VehicleOperationData,"The user selected　運用モード設定　with 運用モード名称: ２タッチ・全リーダー兼用 and 車両システム№: 54"
2025-05-15 12:27:11.951,TCP_PERIODIC,"Communicating to 192.168.254.47:51002 command 10 in Thread : Thread-42"
2025-05-15 12:27:11.954,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.48 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F271bFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:11.954,TCP_PERIODIC,"Communicating to 192.168.254.48:51002 command 10 in Thread : Thread-42"
2025-05-15 12:27:11.956,ThreadRecovery,"the total process time finished in 15ms"
2025-05-15 12:27:11.959,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.49 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F271bFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:11.960,TCP_PERIODIC,"Communicating to 192.168.254.49:51002 command 10 in Thread : Thread-11"
2025-05-15 12:27:11.963,TCP_PERIODIC,"successfully communicated with /192.168.254.47:51002"
