2025-05-27 05:05:08.374,ABTControllerManager,"Main-Sub communicated via port 52104, cmd 1, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:08.379,ABTControllerManager,"Main-Sub communicated via port 52104 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：500   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000000001F4000000000000000000"
2025-05-27 05:05:08.381,ThreadRecovery,"the total process time finished in 10ms"
2025-05-27 05:05:08.409,LAQRA,"Process App Status: ACTIVE"
2025-05-27 05:05:08.417,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-27 05:05:08.417,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F00FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:08.423,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-20"
2025-05-27 05:05:08.435,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
2025-05-27 05:05:08.591,ABTControllerManager,"Main-Sub communicated via port 52102, cmd 1, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:08.594,ABTControllerManager,"Main-Sub communicated via port 52102 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：500   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000000001F4000000000000000000"
2025-05-27 05:05:08.595,ThreadRecovery,"the total process time finished in 8ms"
2025-05-27 05:05:09.614,ABTControllerManager,"Main-Sub communicated via port 52103, cmd 1, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:09.616,ABTControllerManager,"Main-Sub communicated via port 52103 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：500   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000000001F4000000000000000000"
2025-05-27 05:05:09.618,ThreadRecovery,"the total process time finished in 5ms"
2025-05-27 05:05:13.413,PAYMENT,"Send request to show door close screen"
2025-05-27 05:05:13.414,PAYMENT,"Send request to show door close screen"
2025-05-27 05:05:13.414,PAYMENT,"Send request to show door close screen"
2025-05-27 05:05:13.421,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F00FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:13.422,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-23"
2025-05-27 05:05:13.422,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-27 05:05:13.426,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.46 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F00FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:13.427,TCP_PERIODIC,"Communicating to 192.168.254.46:51002 command 10 in Thread : Thread-6"
2025-05-27 05:05:13.429,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-27 05:05:13.432,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
2025-05-27 05:05:13.440,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.47 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F00FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:13.440,TCP_PERIODIC,"Communicating to 192.168.254.47:51002 command 10 in Thread : Thread-6"
2025-05-27 05:05:13.442,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-27 05:05:13.442,TCP_PERIODIC,"successfully communicated with /192.168.254.46:51002"
2025-05-27 05:05:13.448,TCP_PERIODIC,"successfully communicated with /192.168.254.47:51002"
2025-05-27 05:05:26.978,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-27 05:05:27.122,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1C	data　section: 0101000000000000000000000000001C1C0000FFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF0000000251528352815B836882F082A982B482B582C482AD82BE82B382A281420D0A000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:27.123,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-34"
2025-05-27 05:05:27.124,ReaderDoorRequestController,"Door Status is CLOSE"
2025-05-27 05:05:27.124,ReaderDoorRequestController,"Door Handler is running with delay 10s"
2025-05-27 05:05:27.147,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
2025-05-27 05:05:28.030,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-27 05:05:28.252,UIButton,"The user pressed 系統設定 button"
2025-05-27 05:05:28.970,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-27 05:05:29.168,UIButton,"The user pressed “５” button"
2025-05-27 05:05:29.471,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-27 05:05:29.704,UIButton,"The user pressed “０” button"
2025-05-27 05:05:30.020,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-27 05:05:30.257,UIButton,"The user pressed “０” button"
2025-05-27 05:05:30.672,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-27 05:05:30.884,UIButton,"The user pressed 確定キー button with condition 系統番号"
2025-05-27 05:05:30.894,FirstDateCreator,"receivedTime is set at : 5:5:30"
2025-05-27 05:05:30.894,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F0000FFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:30.895,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-10"
2025-05-27 05:05:30.900,LAQRA,"Process App Status: ACTIVE"
2025-05-27 05:05:30.903,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.46 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F0000FFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:30.906,TCP_PERIODIC,"Communicating to 192.168.254.46:51002 command 10 in Thread : Thread-37"
2025-05-27 05:05:30.909,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
2025-05-27 05:05:30.910,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.47 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F0000FFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:30.915,TCP_PERIODIC,"Communicating to 192.168.254.47:51002 command 10 in Thread : Thread-19"
2025-05-27 05:05:30.920,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F00FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:30.921,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-39"
2025-05-27 05:05:30.929,TCP_PERIODIC,"successfully communicated with /192.168.254.46:51002"
2025-05-27 05:05:30.931,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-27 05:05:30.933,TCP_PERIODIC,"successfully communicated with /192.168.254.47:51002"
2025-05-27 05:05:30.959,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
2025-05-27 05:05:31.103,ABTControllerManager,"Main-Sub communicated via port 52102, cmd 17, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:31.105,ABTControllerManager,"Receive command サブ制御部⇒メイン制御部 0x11h"
2025-05-27 05:05:31.106,ThreadRecovery,"the total process time finished in 7ms"
2025-05-27 05:05:31.112,ABTControllerManager,"Main-Sub communicated via port 52103, cmd 17, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:31.112,ABTControllerManager,"Receive command サブ制御部⇒メイン制御部 0x11h"
2025-05-27 05:05:31.113,ThreadRecovery,"the total process time finished in 5ms"
2025-05-27 05:05:31.116,ABTControllerManager,"Main-Sub communicated via port 52104, cmd 17, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:31.117,ABTControllerManager,"Receive command サブ制御部⇒メイン制御部 0x11h"
2025-05-27 05:05:31.118,ThreadRecovery,"the total process time finished in 4ms"
2025-05-27 05:05:33.655,ABTControllerManager,"Main-Sub communicated via port 52102, cmd 1, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:33.662,ABTControllerManager,"Main-Sub communicated via port 52102 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：500   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000000001F4000000000000000000"
2025-05-27 05:05:33.664,ThreadRecovery,"the total process time finished in 13ms"
2025-05-27 05:05:33.667,ABTControllerManager,"Main-Sub communicated via port 52103, cmd 1, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:33.670,ABTControllerManager,"Main-Sub communicated via port 52103 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：500   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000000001F4000000000000000000"
2025-05-27 05:05:33.671,ThreadRecovery,"the total process time finished in 6ms"
2025-05-27 05:05:33.674,ABTControllerManager,"Main-Sub communicated via port 52104, cmd 1, data 1030410000000001F4000000000000000000"
2025-05-27 05:05:33.677,ABTControllerManager,"Main-Sub communicated via port 52104 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：500   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000000001F4000000000000000000"
2025-05-27 05:05:33.678,ThreadRecovery,"the total process time finished in 7ms"
2025-05-27 05:05:35.901,PAYMENT,"Send request to show door close screen"
2025-05-27 05:05:35.902,PAYMENT,"Send request to show door close screen"
2025-05-27 05:05:35.903,PAYMENT,"Send request to show door close screen"
2025-05-27 05:05:35.906,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F00FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-27 05:05:35.907,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-27 05:05:35.907,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-6"
