2025-05-15 12:27:05.763,LAQRA,"Process App Status: ACTIVE"
2025-05-15 12:27:05.768,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:05.769,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-15 12:27:05.769,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-35"
2025-05-15 12:27:05.783,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
2025-05-15 12:27:06.055,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-15 12:27:06.146,UIButton,"The user pressed 系統設定 button"
2025-05-15 12:27:07.360,ABTControllerManager,"Main-Sub communicated via port 52104, cmd 1, data 1030410000FFFFFFFF000000000000000000"
2025-05-15 12:27:07.362,ABTControllerManager,"Main-Sub communicated via port 52104 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：-1   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000FFFFFFFF000000000000000000"
2025-05-15 12:27:07.364,ThreadRecovery,"the total process time finished in 5ms"
2025-05-15 12:27:07.461,ABTControllerManager,"Main-Sub communicated via port 52104, cmd 1, data 1030410000000007CF000000000000000000"
2025-05-15 12:27:07.463,ABTControllerManager,"Main-Sub communicated via port 52104 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：1999   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000000007CF000000000000000000"
2025-05-15 12:27:07.464,ThreadRecovery,"the total process time finished in 4ms"
2025-05-15 12:27:07.479,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-15 12:27:07.606,UIButton,"The user pressed “５” button"
2025-05-15 12:27:07.744,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-15 12:27:07.842,UIButton,"The user pressed “５” button"
2025-05-15 12:27:08.056,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-15 12:27:08.163,UIButton,"The user pressed “０” button"
2025-05-15 12:27:08.334,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-15 12:27:08.405,UIButton,"The user pressed 確定キー button with condition 系統番号"
2025-05-15 12:27:08.413,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F281cFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:08.414,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-10"
2025-05-15 12:27:08.415,FirstDateCreator,"receivedTime is set at : 12:27:8"
2025-05-15 12:27:08.429,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.46 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F281cFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:08.430,TCP_PERIODIC,"Communicating to 192.168.254.46:51002 command 10 in Thread : Thread-38"
2025-05-15 12:27:08.431,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
